;;;;;;;;;;;;;;;;;;;;;;;H;A;H;A;H;A
2010;10;Oct;23:00;USA;NBA ;2010/2011;Boston Celtics;Toronto Raptors;BOS;TOR;21;16;H;U;;;91;87;H;U;4;178;;;1,28;4,13;;
2010;10;Oct;23:00;USA;NBA ;2010/2011;Orlando Magic;New Orleans Pelicans;ORL;NOP;34;17;H;O;;;135;81;H;O;54;216;;;1,22;4,93;;
2010;10;Oct;02:30;USA;NBA ;2010/2011;Phoenix Suns;Dallas Mavericks;PHX;DAL;20;25;A;U;;;98;90;H;U;8;188;;;2,22;1,74;;
2010;10;Oct;01:30;USA;NBA ;2010/2011;San Antonio Spurs;Miami Heat;SAS;MIA;26;26;D;O;;;90;73;H;U;17;163;;;2,36;1,67;;
2010;10;Oct;01:00;USA;NBA ;2010/2011;Milwaukee Bucks;Charlotte Hornets;MIL;CHA;25;24;H;U;;;86;78;H;U;8;164;;;1,65;2,4;;
2010;10;Oct;01:00;USA;NBA ;2010/2011;New Orleans Pelicans;Memphis Grizzlies;NOP;MEM;31;19;H;U;;;90;97;A;U;7;187;;;1,53;2,71;;
2010;10;Oct;00:00;USA;NBA ;2010/2011;Houston Rockets;Indiana Pacers;HOU;IND;30;29;H;O;;;126;92;H;O;34;218;;;1,3;3,89;;
2010;9;Oct;18:00;USA;NBA ;2010/2011;Brooklyn Nets;Philadelphia 76ers;BKN;PHI;15;24;A;U;;;90;89;H;U;1;179;;;1,6;2,5;;
2010;9;Oct;03:30;USA;NBA ;2010/2011;Golden State Warriors;Los Angeles Clippers;GSW;LAC;35;33;H;O;;;127;87;H;O;40;214;;;1,56;2,62;;
2010;9;Oct;02:00;USA;NBA ;2010/2011;Denver Nuggets;Portland Trail Blazers;DEN;POR;24;26;A;U;;;109;99;H;O;10;208;;;1,47;2,93;;
2010;9;Oct;01:30;USA;NBA ;2010/2011;Miami Heat;Oklahoma City Thunder;MIA;OKC;29;30;A;O;;;103;96;H;O;7;199;;;1,42;3,12;;
2010;9;Oct;01:00;USA;NBA ;2010/2011;Chicago Bulls;Washington Wizards;CHI;WAS;29;29;D;O;;;107;96;H;O;11;203;;;1,53;2,69;;
2010;9;Oct;00:30;USA;NBA ;2010/2011;Detroit Pistons;Milwaukee Bucks;DET;MIL;31;20;H;O;104;104;115;110;H;O;5;225;;;1,74;2,22;;
2010;9;Oct;00:00;USA;NBA ;2010/2011;Indiana Pacers;Orlando Magic;IND;ORL;26;23;H;U;;;86;93;A;U;7;179;;;3,27;1,39;;
2010;8;Oct;03:00;USA;NBA ;2010/2011;Sacramento Kings;Los Angeles Clippers;SAC;LAC;24;33;A;O;;;88;120;A;O;32;208;;;1,69;2,29;;
2010;8;Oct;02:00;USA;NBA ;2010/2011;Utah Jazz;Portland Trail Blazers;UTA;POR;31;15;H;U;;;100;96;H;U;4;196;;;1,76;2,19;;
2010;8;Oct;01:30;USA;NBA ;2010/2011;Dallas Mavericks;Chicago Bulls;DAL;CHI;18;23;A;U;;;88;83;H;U;5;171;;;1,69;2,29;;
2010;8;Oct;01:30;USA;NBA ;2010/2011;Houston Rockets;San Antonio Spurs;HOU;SAS;23;32;A;O;;;90;87;H;U;3;177;;;1,69;2,29;;
2010;8;Oct;09:00;USA;NBA ;2010/2011;Cleveland Cavaliers;Washington Wizards;CLE;WAS;20;16;H;U;;;83;97;A;U;14;180;;;1,87;2,04;;
2010;8;Oct;00:00;USA;NBA ;2010/2011;Atlanta Hawks;Memphis Grizzlies;ATL;MEM;22;11;H;U;99;99;111;115;A;O;4;226;;;1,54;2,67;;
2010;8;Oct;00:00;USA;NBA ;2010/2011;Brooklyn Nets;Boston Celtics;BKN;BOS;28;19;H;U;;;92;96;A;U;4;188;;;2,56;1,58;;
2010;7;Oct;03:00;USA;NBA ;2010/2011;Phoenix Suns;Toronto Raptors;PHX;TOR;18;24;A;U;;;78;129;A;O;51;207;;;;;;
2010;7;Oct;01:00;USA;NBA ;2010/2011;Memphis Grizzlies;Indiana Pacers;MEM;IND;19;22;A;U;;;87;85;H;U;2;172;;;;;;
2010;7;Oct;00:30;USA;NBA ;2010/2011;Boston Celtics;Philadelphia 76ers;BOS;PHI;19;9;H;U;;;93;65;H;U;28;158;;;;;;
2010;7;Oct;00:30;USA;NBA ;2010/2011;Charlotte Hornets;Oklahoma City Thunder;CHA;OKC;25;33;A;O;;;93;97;A;U;4;190;;;;;;
2010;6;Oct;19:00;USA;NBA ;2010/2011;Minnesota Timberwolves;New York Knicks;MIN;NYK;22;29;A;O;;;106;100;H;O;6;206;;;;;;
2010;6;Oct;03:00;USA;NBA ;2010/2011;Portland Trail Blazers;Los Angeles Clippers;POR;LAC;30;19;H;U;;;115;86;H;O;29;201;;;1,45;2,98;;
2010;6;Oct;03:00;USA;NBA ;2010/2011;Sacramento Kings;Phoenix Suns;SAC;PHX;26;31;A;O;;;109;95;H;O;14;204;;;1,83;2,1;;
2010;6;Oct;01:30;USA;NBA ;2010/2011;Dallas Mavericks;Washington Wizards;DAL;WAS;26;31;A;O;;;94;97;A;U;3;191;;;1,45;2,98;;
2010;6;Oct;01:30;USA;NBA ;2010/2011;Houston Rockets;Orlando Magic;HOU;ORL;26;29;A;O;;;88;97;A;U;9;185;;;2,44;1,63;;
2010;6;Oct;01:00;USA;NBA ;2010/2011;Milwaukee Bucks;Chicago Bulls;MIL;CHI;21;16;H;U;;;92;83;H;U;9;175;;;1,81;2,12;;
2010;6;Oct;00:30;USA;NBA ;2010/2011;Miami Heat;Detroit Pistons;MIA;DET;24;15;H;U;;;105;89;H;U;16;194;;;1,18;5,66;;
2010;6;Oct;00:00;USA;NBA ;2010/2011;Cleveland Cavaliers;Charlotte Hornets;CLE;CHA;27;17;H;U;;;87;72;H;U;15;159;;;1,9;2;;
2010;6;Oct;00:00;USA;NBA ;2010/2011;Philadelphia 76ers;Brooklyn Nets;PHI;BKN;27;26;H;O;;;96;103;A;O;7;199;;;1,68;2,34;;
2010;4;Oct;20:00;USA;NBA ;2010/2011;Minnesota Timberwolves;Los Angeles Lakers;MIN;LAL;27;27;D;O;;;111;92;H;O;19;203;;;3,37;1,37;;
2010;18;Jun;;USA;NBA ;2009/2010;Los Angeles Lakers;Boston Celtics;LAL;BOS;;;;;;;83;79;H;U;4;162;;;1,3;3,89;1,27;3,8
2010;16;Jun;;USA;NBA ;2009/2010;Los Angeles Lakers;Boston Celtics;LAL;BOS;;;;;;;89;67;H;U;22;156;;;1,36;3,48;1,33;3,4
2010;14;Jun;;USA;NBA ;2009/2010;Boston Celtics;Los Angeles Lakers;BOS;LAL;;;;;;;92;86;H;U;6;178;;;1,68;2,34;1,64;2,35
2010;11;Jun;;USA;NBA ;2009/2010;Boston Celtics;Los Angeles Lakers;BOS;LAL;;;;;;;96;89;H;U;7;185;;;1,69;2,31;1,6;2,45
2010;9;Jun;;USA;NBA ;2009/2010;Boston Celtics;Los Angeles Lakers;BOS;LAL;;;;;;;84;91;A;U;7;175;;;1,68;2,33;1,64;2,35
2010;7;Jun;;USA;NBA ;2009/2010;Los Angeles Lakers;Boston Celtics;LAL;BOS;;;;;;;94;103;A;U;9;197;;;1,43;3,1;1,4;3,1
2010;4;Jun;;USA;NBA ;2009/2010;Los Angeles Lakers;Boston Celtics;LAL;BOS;;;;;;;102;89;H;U;13;191;;;1,45;2,97;1,42;2,95
2010;30;May;;USA;NBA ;2009/2010;Phoenix Suns;Los Angeles Lakers;PHX;LAL;;;;;;;103;111;A;O;8;214;;;1,9;2;1,83;2
2010;29;May;;USA;NBA ;2009/2010;Boston Celtics;Orlando Magic;BOS;ORL;;;;;;;96;84;H;U;12;180;;;1,67;2,36;1,62;2,4
2010;28;May;;USA;NBA ;2009/2010;Los Angeles Lakers;Phoenix Suns;LAL;PHX;;;;;;;103;101;H;O;2;204;;;1,29;4,05;1,27;3,9
2010;27;May;;USA;NBA ;2009/2010;Orlando Magic;Boston Celtics;ORL;BOS;;;;;;;113;92;H;O;21;205;;;1,54;2,66;1,54;2,65
2010;26;May;;USA;NBA ;2009/2010;Phoenix Suns;Los Angeles Lakers;PHX;LAL;;;;;;;115;106;H;O;9;221;;;1,93;1,97;1,86;1,95
2010;25;May;;USA;NBA ;2009/2010;Boston Celtics;Orlando Magic;BOS;ORL;;;;;86;86;92;96;A;U;4;188;;;1,32;3,77;1,33;3,4
2010;24;May;;USA;NBA ;2009/2010;Phoenix Suns;Los Angeles Lakers;PHX;LAL;;;;;;;118;109;H;O;9;227;;;1,63;2,44;1,68;2,25
2010;23;May;;USA;NBA ;2009/2010;Boston Celtics;Orlando Magic;BOS;ORL;;;;;;;94;71;H;U;23;165;;;1,64;2,42;1,64;2,35
2010;20;May;;USA;NBA ;2009/2010;Los Angeles Lakers;Phoenix Suns;LAL;PHX;;;;;;;124;112;H;O;12;236;;;1,36;3,48;1,32;3,5
2010;19;May;;USA;NBA ;2009/2010;Orlando Magic;Boston Celtics;ORL;BOS;;;;;;;92;95;A;U;3;187;;;1,28;4,09;1,28;3,75
2010;18;May;;USA;NBA ;2009/2010;Los Angeles Lakers;Phoenix Suns;LAL;PHX;;;;;;;128;107;H;O;21;235;;;1,31;3,85;1,3;3,65
2010;16;May;;USA;NBA ;2009/2010;Orlando Magic;Boston Celtics;ORL;BOS;;;;;;;88;92;A;U;4;180;;;1,34;3,56;1,33;3,4
2010;14;May;;USA;NBA ;2009/2010;Boston Celtics;Cleveland Cavaliers;BOS;CLE;;;;;;;94;85;H;U;9;179;;;1,87;2,04;1,83;2
2010;12;May;;USA;NBA ;2009/2010;Cleveland Cavaliers;Boston Celtics;CLE;BOS;;;;;;;88;120;A;O;32;208;;;1,25;4,46;1,23;4,25
2010;11;May;;USA;NBA ;2009/2010;Utah Jazz;Los Angeles Lakers;UTA;LAL;;;;;;;96;111;A;O;15;207;;;1,71;2,27;1,68;2,25
2010;11;May;;USA;NBA ;2009/2010;Atlanta Hawks;Orlando Magic;ATL;ORL;;;;;;;84;98;A;U;14;182;;;3,18;1,41;3;1,41
2010;10;May;;USA;NBA ;2009/2010;San Antonio Spurs;Phoenix Suns;SAS;PHX;;;;;;;101;107;A;O;6;208;;;1,62;2,46;1,58;2,5
2010;9;May;;USA;NBA ;2009/2010;Boston Celtics;Cleveland Cavaliers;BOS;CLE;;;;;;;97;87;H;U;10;184;;;2;1,91;2;1,83
2010;9;May;;USA;NBA ;2009/2010;Utah Jazz;Los Angeles Lakers;UTA;LAL;;;;;;;110;111;A;O;1;221;;;1,53;2,71;1,6;2,45
2010;8;May;;USA;NBA ;2009/2010;Atlanta Hawks;Orlando Magic;ATL;ORL;;;;;;;75;105;A;U;30;180;;;2,11;1,81;2,1;1,76
2010;8;May;;USA;NBA ;2009/2010;San Antonio Spurs;Phoenix Suns;SAS;PHX;;;;;;;96;110;A;O;14;206;;;1,31;3,85;1,4;3,1
2010;7;May;;USA;NBA ;2009/2010;Boston Celtics;Cleveland Cavaliers;BOS;CLE;;;;;;;95;124;A;O;29;219;;;2,09;1,83;2,04;1,8
2010;7;May;;USA;NBA ;2009/2010;Orlando Magic;Atlanta Hawks;ORL;ATL;;;;;;;112;98;H;O;14;210;;;1,19;5,42;1,18;5,25
2010;6;May;;USA;NBA ;2009/2010;Phoenix Suns;San Antonio Spurs;PHX;SAS;;;;;;;110;102;H;O;8;212;;;1,69;2,31;1,66;2,29
2010;5;May;;USA;NBA ;2009/2010;Los Angeles Lakers;Utah Jazz;LAL;UTA;;;;;;;111;103;H;O;8;214;;;1,34;3,56;1,33;3,4
2010;5;May;;USA;NBA ;2009/2010;Orlando Magic;Atlanta Hawks;ORL;ATL;;;;;;;114;71;H;U;43;185;;;1,19;5,39;1,18;5,25
2010;4;May;;USA;NBA ;2009/2010;Phoenix Suns;San Antonio Spurs;PHX;SAS;;;;;;;111;102;H;O;9;213;;;1,54;2,71;1,5;2,7
2010;4;May;;USA;NBA ;2009/2010;Cleveland Cavaliers;Boston Celtics;CLE;BOS;;;;;;;86;104;A;U;18;190;;;1,33;3,64;1,31;3,55
2010;2;May;;USA;NBA ;2009/2010;Los Angeles Lakers;Utah Jazz;LAL;UTA;;;;;;;104;99;H;O;5;203;;;1,27;4,22;1,26;4
2010;2;May;;USA;NBA ;2009/2010;Atlanta Hawks;Milwaukee Bucks;ATL;MIL;;;;;;;95;74;H;U;21;169;;;1,14;6,34;1,12;6,25
2010;2;May;;USA;NBA ;2009/2010;Cleveland Cavaliers;Boston Celtics;CLE;BOS;;;;;;;101;93;H;U;8;194;;;1,3;3,93;1,26;4
2010;1;May;;USA;NBA ;2009/2010;Utah Jazz;Denver Nuggets;UTA;DEN;;;;;;;112;104;H;O;8;216;;;1,54;2,66;1,5;2,7
2010;1;May;;USA;NBA ;2009/2010;Oklahoma City Thunder;Los Angeles Lakers;OKC;LAL;;;;;;;94;95;A;U;1;189;;;1,86;2,04;1,8;2,04
2010;30;Apr;;USA;NBA ;2009/2010;Milwaukee Bucks;Atlanta Hawks;MIL;ATL;;;;;;;69;83;A;U;14;152;;;2,16;1,78;2,15;1,74
2010;30;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Phoenix Suns;POR;PHX;;;;;;;90;99;A;U;9;189;;;1,86;2,04;1,83;2
2010;30;Apr;;USA;NBA ;2009/2010;San Antonio Spurs;Dallas Mavericks;SAS;DAL;;;;;;;97;87;H;U;10;184;;;1,59;2,52;1,6;2,45
2010;29;Apr;;USA;NBA ;2009/2010;Denver Nuggets;Utah Jazz;DEN;UTA;;;;;;;116;102;H;O;14;218;;;1,31;3,85;1,33;3,4
2010;29;Apr;;USA;NBA ;2009/2010;Atlanta Hawks;Milwaukee Bucks;ATL;MIL;;;;;;;87;91;A;U;4;178;;;1,18;5,61;1,15;5,5
2010;28;Apr;;USA;NBA ;2009/2010;Los Angeles Lakers;Oklahoma City Thunder;LAL;OKC;;;;;;;111;87;H;U;24;198;;;1,34;3,6;1,37;3,2
2010;28;Apr;;USA;NBA ;2009/2010;Dallas Mavericks;San Antonio Spurs;DAL;SAS;;;;;;;103;81;H;U;22;184;;;1,43;3,05;1,45;2,8
2010;28;Apr;;USA;NBA ;2009/2010;Cleveland Cavaliers;Chicago Bulls;CLE;CHI;;;;;;;96;94;H;U;2;190;;;1,06;12,25;1,05;12
2010;27;Apr;;USA;NBA ;2009/2010;Boston Celtics;Miami Heat;BOS;MIA;;;;;;;96;86;H;U;10;182;;;1,35;3,52;1,37;3,2
2010;27;Apr;;USA;NBA ;2009/2010;Phoenix Suns;Portland Trail Blazers;PHX;POR;;;;;;;107;88;H;U;19;195;;;1,29;4,01;1,33;3,4
2010;27;Apr;;USA;NBA ;2009/2010;Milwaukee Bucks;Atlanta Hawks;MIL;ATL;;;;;;;111;104;H;O;7;215;;;2,19;1,76;2,04;1,8
2010;27;Apr;;USA;NBA ;2009/2010;Charlotte Hornets;Orlando Magic;CHA;ORL;;;;;;;90;99;A;U;9;189;;;2,65;1,55;2,7;1,5
2010;26;Apr;;USA;NBA ;2009/2010;Utah Jazz;Denver Nuggets;UTA;DEN;;;;;;;117;106;H;O;11;223;;;;;1,76;2,1
2010;25;Apr;;USA;NBA ;2009/2010;San Antonio Spurs;Dallas Mavericks;SAS;DAL;;;;;;;92;89;H;U;3;181;;;;;1,71;2,2
2010;25;Apr;;USA;NBA ;2009/2010;Chicago Bulls;Cleveland Cavaliers;CHI;CLE;;;;;;;98;121;A;O;23;219;;;;;3,1;1,4
2010;25;Apr;;USA;NBA ;2009/2010;Miami Heat;Boston Celtics;MIA;BOS;;;;;;;101;92;H;U;9;193;;;;;1,86;1,95
2010;25;Apr;;USA;NBA ;2009/2010;Oklahoma City Thunder;Los Angeles Lakers;OKC;LAL;;;;;;;110;89;H;O;21;199;;;1,78;2,16;1,76;2,1
2010;24;Apr;;USA;NBA ;2009/2010;Milwaukee Bucks;Atlanta Hawks;MIL;ATL;;;;;;;107;89;H;U;18;196;;;1,86;2,04;1,95;1,86
2010;24;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Phoenix Suns;POR;PHX;;;;;;;96;87;H;U;9;183;;;2,11;1,81;2;1,83
2010;24;Apr;;USA;NBA ;2009/2010;Charlotte Hornets;Orlando Magic;CHA;ORL;;;;;;;86;90;A;U;4;176;;;2,2;1,75;2,1;1,76
2010;24;Apr;;USA;NBA ;2009/2010;Utah Jazz;Denver Nuggets;UTA;DEN;;;;;;;105;93;H;U;12;198;;;1,71;2,27;1,62;2,4
2010;24;Apr;;USA;NBA ;2009/2010;San Antonio Spurs;Dallas Mavericks;SAS;DAL;;;;;;;94;90;H;U;4;184;;;1,59;2,52;1,58;2,5
2010;23;Apr;;USA;NBA ;2009/2010;Miami Heat;Boston Celtics;MIA;BOS;;;;;;;98;100;A;U;2;198;;;1,56;2,6;1,55;2,6
2010;23;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Phoenix Suns;POR;PHX;;;;;;;89;108;A;U;19;197;;;1,85;2,06;1,9;1,9
2010;23;Apr;;USA;NBA ;2009/2010;Oklahoma City Thunder;Los Angeles Lakers;OKC;LAL;;;;;;;101;96;H;U;5;197;;;1,67;2,36;1,68;2,25
2010;22;Apr;;USA;NBA ;2009/2010;Chicago Bulls;Cleveland Cavaliers;CHI;CLE;;;;;;;108;106;H;O;2;214;;;2,58;1,57;2,54;1,57
2010;22;Apr;;USA;NBA ;2009/2010;Dallas Mavericks;San Antonio Spurs;DAL;SAS;;;;;;;88;102;A;U;14;190;;;1,59;2,52;1,55;2,6
2010;21;Apr;;USA;NBA ;2009/2010;Orlando Magic;Charlotte Hornets;ORL;CHA;;;;;;;92;77;H;U;15;169;;;1,21;5;1,2;4,75
2010;21;Apr;;USA;NBA ;2009/2010;Los Angeles Lakers;Oklahoma City Thunder;LAL;OKC;;;;;;;95;92;H;U;3;187;;;1,36;3,48;1,33;3,4
2010;21;Apr;;USA;NBA ;2009/2010;Phoenix Suns;Portland Trail Blazers;PHX;POR;;;;;;;119;90;H;O;29;209;;;1,22;4,97;1,23;4,25
2010;21;Apr;;USA;NBA ;2009/2010;Boston Celtics;Miami Heat;BOS;MIA;;;;;;;106;77;H;U;29;183;;;1,91;2;1,83;2
2010;20;Apr;;USA;NBA ;2009/2010;Atlanta Hawks;Milwaukee Bucks;ATL;MIL;;;;;;;96;86;H;U;10;182;;;1,29;4,01;1,27;3,8
2010;20;Apr;;USA;NBA ;2009/2010;Denver Nuggets;Utah Jazz;DEN;UTA;;;;;;;111;114;A;O;3;225;;;1,33;3,64;1,31;3,6
2010;20;Apr;;USA;NBA ;2009/2010;Cleveland Cavaliers;Chicago Bulls;CLE;CHI;;;;;;;112;102;H;O;10;214;;;1,13;6,87;1,12;6,25
2010;19;Apr;;USA;NBA ;2009/2010;Phoenix Suns;Portland Trail Blazers;PHX;POR;;;;;;;100;105;A;O;5;205;;;1,33;3,64;1,33;3,4
2010;19;Apr;;USA;NBA ;2009/2010;Dallas Mavericks;San Antonio Spurs;DAL;SAS;;;;;;;100;94;H;U;6;194;;;1,57;2,58;1,54;2,65
2010;18;Apr;;USA;NBA ;2009/2010;Orlando Magic;Charlotte Hornets;ORL;CHA;;;;;;;98;89;H;U;9;187;;;1,18;5,61;1,2;4,75
2010;18;Apr;;USA;NBA ;2009/2010;Los Angeles Lakers;Oklahoma City Thunder;LAL;OKC;;;;;;;87;79;H;U;8;166;;;1,28;4,13;1,25;4,2
2010;18;Apr;;USA;NBA ;2009/2010;Denver Nuggets;Utah Jazz;DEN;UTA;;;;;;;126;113;H;O;13;239;;;1,47;2,93;1,43;2,9
2010;18;Apr;;USA;NBA ;2009/2010;Boston Celtics;Miami Heat;BOS;MIA;;;;;;;85;76;H;U;9;161;;;1,56;2,62;1,5;2,7
2010;17;Apr;;USA;NBA ;2009/2010;Atlanta Hawks;Milwaukee Bucks;ATL;MIL;;;;;;;102;92;H;U;10;194;;;1,25;4,5;1,25;4,2
2010;17;Apr;;USA;NBA ;2009/2010;Cleveland Cavaliers;Chicago Bulls;CLE;CHI;;;;;;;96;83;H;U;13;179;;;1,12;7,71;1,08;8,5
2010;15;Apr;;USA;NBA ;2009/2010;Los Angeles Clippers;Los Angeles Lakers;LAC;LAL;;;;;;;107;91;H;U;16;198;;;;;3,15;1,38
2010;15;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Golden State Warriors;POR;GSW;;;;;;;116;122;A;O;6;238;;;;;1,18;5,25
2010;15;Apr;;USA;NBA ;2009/2010;Utah Jazz;Phoenix Suns;UTA;PHX;;;;;;;86;100;A;U;14;186;;;1,42;3,14;1,37;3,2
2010;15;Apr;;USA;NBA ;2009/2010;Atlanta Hawks;Cleveland Cavaliers;ATL;CLE;;;;;;;99;83;H;U;16;182;;;;;1,4;3,1
2010;15;Apr;;USA;NBA ;2009/2010;Boston Celtics;Milwaukee Bucks;BOS;MIL;;;;;;;95;106;A;O;11;201;;;;;1,83;2
2010;15;Apr;;USA;NBA ;2009/2010;Charlotte Hornets;Chicago Bulls;CHA;CHI;;;;;;;89;98;A;U;9;187;;;;;2,29;1,66
2010;15;Apr;;USA;NBA ;2009/2010;Dallas Mavericks;San Antonio Spurs;DAL;SAS;;;;;;;96;89;H;U;7;185;;;1,38;3,31;1,32;3,5
2010;15;Apr;;USA;NBA ;2009/2010;Houston Rockets;New Orleans Pelicans;HOU;NOP;;;;;;;115;123;A;O;8;238;;;1,34;3,56;1,31;3,6
2010;15;Apr;;USA;NBA ;2009/2010;Miami Heat;Brooklyn Nets;MIA;BKN;;;;;78;78;94;86;H;U;8;180;;;1,14;6,34;1,13;6
2010;15;Apr;;USA;NBA ;2009/2010;Minnesota Timberwolves;Detroit Pistons;MIN;DET;;;;;;;98;103;A;O;5;201;;;;;1,57;2,54
2010;15;Apr;;USA;NBA ;2009/2010;Oklahoma City Thunder;Memphis Grizzlies;OKC;MEM;;;;;;;114;105;H;O;9;219;;;;;1,37;3,2
2010;15;Apr;;USA;NBA ;2009/2010;Orlando Magic;Philadelphia 76ers;ORL;PHI;;;;;;;125;111;H;O;14;236;;;1,12;7,38;1,11;6,75
2010;15;Apr;;USA;NBA ;2009/2010;Toronto Raptors;New York Knicks;TOR;NYK;;;;;;;131;113;H;O;18;244;;;1,27;4,22;1,25;4,09
2010;15;Apr;;USA;NBA ;2009/2010;Washington Wizards;Indiana Pacers;WAS;IND;;;;;;;98;97;H;U;1;195;;;2,14;1,79;2,2;1,71
2010;14;Apr;;USA;NBA ;2009/2010;Golden State Warriors;Utah Jazz;GSW;UTA;;;;;;;94;103;A;U;9;197;;;3,81;1,31;3,7;1,29
2010;14;Apr;;USA;NBA ;2009/2010;Los Angeles Lakers;Sacramento Kings;LAL;SAC;;;;;;;106;100;H;O;6;206;;;1,31;3,85;1,32;3,5
2010;14;Apr;;USA;NBA ;2009/2010;Phoenix Suns;Denver Nuggets;PHX;DEN;;;;;;;123;101;H;O;22;224;;;1,42;3,14;1,38;3,15
2010;14;Apr;;USA;NBA ;2009/2010;Chicago Bulls;Boston Celtics;CHI;BOS;;;;;;;101;93;H;U;8;194;;;1,43;3,05;1,4;3,1
2010;13;Apr;;USA;NBA ;2009/2010;Los Angeles Clippers;Dallas Mavericks;LAC;DAL;;;;;;;94;117;A;O;23;211;;;6,48;1,14;6;1,13
2010;13;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Oklahoma City Thunder;POR;OKC;;;;;;;103;95;H;U;8;198;;;1,79;2,15;1,76;2,1
2010;13;Apr;;USA;NBA ;2009/2010;Sacramento Kings;Houston Rockets;SAC;HOU;;;;;;;107;117;A;O;10;224;;;1,8;2,13;1,8;2,04
2010;13;Apr;;USA;NBA ;2009/2010;Denver Nuggets;Memphis Grizzlies;DEN;MEM;;;;;;;123;101;H;O;22;224;;;1,13;6,69;1,12;6,5
2010;13;Apr;;USA;NBA ;2009/2010;San Antonio Spurs;Minnesota Timberwolves;SAS;MIN;;;;;;;133;111;H;O;22;244;;;1,05;14;1,05;12
2010;13;Apr;;USA;NBA ;2009/2010;Milwaukee Bucks;Atlanta Hawks;MIL;ATL;;;;;;;96;104;A;O;8;200;;;1,99;1,92;2;1,83
2010;12;Apr;;USA;NBA ;2009/2010;Brooklyn Nets;Charlotte Hornets;BKN;CHA;;;;;;;95;105;A;O;10;200;;;2,93;1,47;3;1,41
2010;12;Apr;;USA;NBA ;2009/2010;Detroit Pistons;Toronto Raptors;DET;TOR;;;;;;;97;111;A;O;14;208;;;1,85;2,06;1,86;1,95
2010;12;Apr;;USA;NBA ;2009/2010;New York Knicks;Washington Wizards;NYK;WAS;;;;;;;114;103;H;O;11;217;;;1,64;2,41;1,6;2,45
2010;12;Apr;;USA;NBA ;2009/2010;Indiana Pacers;Orlando Magic;IND;ORL;;;;;;;98;118;A;O;20;216;;;2,42;1,64;2,4;1,62
2010;12;Apr;;USA;NBA ;2009/2010;Philadelphia 76ers;Miami Heat;PHI;MIA;;;;;;;105;107;A;O;2;212;;;2,58;1,57;2,6;1,55
2010;12;Apr;;USA;NBA ;2009/2010;Golden State Warriors;Oklahoma City Thunder;GSW;OKC;;;;;;;120;117;H;O;3;237;;;3,89;1,3;3,5;1,32
2010;12;Apr;;USA;NBA ;2009/2010;Phoenix Suns;Houston Rockets;PHX;HOU;;;;;;;116;106;H;O;10;222;;;1,22;4,97;1,2;4,75
2010;11;Apr;;USA;NBA ;2009/2010;New Orleans Pelicans;Minnesota Timberwolves;NOP;MIN;;;;;;;114;86;H;O;28;200;;;1,53;2,69;1,45;2,8
2010;11;Apr;;USA;NBA ;2009/2010;New York Knicks;Miami Heat;NYK;MIA;;;;;;;98;111;A;O;13;209;;;2,88;1,48;2,8;1,45
2010;11;Apr;;USA;NBA ;2009/2010;Toronto Raptors;Chicago Bulls;TOR;CHI;;;;;;;88;104;A;U;16;192;;;2,18;1,77;2,1;1,76
2010;11;Apr;;USA;NBA ;2009/2010;Los Angeles Lakers;Portland Trail Blazers;LAL;POR;;;;;;;88;91;A;U;3;179;;;1,56;2,61;1,55;2,6
2010;11;Apr;;USA;NBA ;2009/2010;Cleveland Cavaliers;Orlando Magic;CLE;ORL;;;;;;;92;98;A;U;6;190;;;2,66;1,54;2,54;1,57
2010;11;Apr;;USA;NBA ;2009/2010;Los Angeles Clippers;Golden State Warriors;LAC;GSW;;;;;;;107;104;H;O;3;211;;;1,75;2,21;1,74;2,15
2010;11;Apr;;USA;NBA ;2009/2010;Sacramento Kings;Dallas Mavericks;SAC;DAL;;;;;;;108;126;A;O;18;234;;;2,58;1,57;2,6;1,55
2010;11;Apr;;USA;NBA ;2009/2010;Denver Nuggets;San Antonio Spurs;DEN;SAS;;;;;;;85;104;A;U;19;189;;;1,34;3,6;1,31;3,6
2010;11;Apr;;USA;NBA ;2009/2010;Milwaukee Bucks;Boston Celtics;MIL;BOS;;;;;;;90;105;A;U;15;195;;;1,77;2,18;1,74;2,15
2010;11;Apr;;USA;NBA ;2009/2010;Memphis Grizzlies;Philadelphia 76ers;MEM;PHI;;;;;;;101;120;A;O;19;221;;;1,36;3,44;1,31;3,6
2010;10;Apr;;USA;NBA ;2009/2010;Charlotte Hornets;Detroit Pistons;CHA;DET;;;;;;;99;95;H;U;4;194;;;;;1,41;3
2010;10;Apr;;USA;NBA ;2009/2010;Indiana Pacers;Brooklyn Nets;IND;BKN;;;;;;;115;102;H;O;13;217;;;1,12;7,38;1,11;7
2010;10;Apr;;USA;NBA ;2009/2010;Washington Wizards;Atlanta Hawks;WAS;ATL;;;;;;;95;105;A;O;10;200;;;3,12;1,44;3;1,38
2010;10;Apr;;USA;NBA ;2009/2010;Portland Trail Blazers;Dallas Mavericks;POR;DAL;;;;;;;77;83;A;U;6;160;;;1,43;3,05;1,54;2,65
